IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"54.217.116.125","search.dev.getft.io","","","","","search.dev.getft.io","","false"
"54.217.116.132","oats.outreach.io","","","","","oats.outreach.io|app4a.oats.outreach.io","","false"
"54.217.116.128","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.dataclouds.io|dataclouds.io","","false"
"54.217.116.141","kube-apiserver","","","","","9db5111254e0f7f3ebcea79663e9b902.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-165-161.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.53.87|172.16.165.161","false"
"54.217.116.144","music-tupac-production.tools.bbc.co.uk","BRITISH BROADCASTING CORPORATION","GB","London","London","music-tupac-production.tools.bbc.co.uk","","false"
"54.217.116.146","wager.bet","","","","","wager.bet|www.wager.bet","","false"
"54.217.116.158","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.116.160","*.stage.gulp.de","","","","","*.stage.gulp.de","","false"
"54.217.116.163","*.asanify.com","","","","","*.asanify.com","","false"
"54.217.116.192","kube-apiserver","","","","","a91504535e2233d2aa79ab25354eca67.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-176-241.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.33.11|172.16.176.241","false"
"54.217.116.191","*.santillanacloud.com","","","","","*.santillanacloud.com","","false"
"54.217.116.198","kube-apiserver","","","","","09eaf6f39c975543a4772104f209fd32.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-106-33.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.141.91.132|172.16.106.33","false"
"54.217.116.168","be2besrl.my3cx.it","","","","","be2besrl.my3cx.it","","false"
"54.217.116.181","ie.code42.com","","","","","ie.code42.com|*.ie.code42.com","","false"
"54.217.116.190","kube-apiserver","","","","","49dcf54ce619726f8db8c904ed5aa68b.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-106-195.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.255.32.87|172.16.106.195","false"
"54.217.116.208","prod.feverup.com","","","","","prod.feverup.com|*.prod.feverup.com","","false"
"54.217.116.212","kube-apiserver","","","","","da6f2493bfbadccccc4cfcb90870a523.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-100-87.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.254.79|10.0.100.87","false"
"54.217.116.228","*.l4i0llb9d5s56.eu-west-1.cs.amazonlightsail.com","","","","","*.l4i0llb9d5s56.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.116.235","*.ines.municipia.eng.it","","","","","*.ines.municipia.eng.it","","false"
"54.217.116.205","*.agceurope.com","AGC GLASS EUROPE","BE","","wallonne, Région","*.agceurope.com|agceurope.com","","false"
"54.217.116.243","teleport.tooling-01-services.yoco.cloud","","","","","*.teleport.tooling-01-services.yoco.cloud|teleport.tooling-01-services.yoco.cloud","","false"
"54.217.116.217","*.flumotion.com","Flumotion Services SA","ES","Barcelona","Barcelona","*.flumotion.com|flumotion.com","","false"
"54.217.116.241","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.217.116.248","inplay.lsports.eu","","","","","inplay.lsports.eu","","false"
"54.217.117.7","*.adobe-campaign.com","Adobe Inc.","US","San Jose","California","*.adobe-campaign.com","","false"
"54.217.117.16","www.datalivehub.com","Merck Sharp & Dohme LLC","US","","New Jersey","www.datalivehub.com|agadv.datalivehub.com|app-bk.datalivehub.com|app-demo-bk.datalivehub.com|app-demo.datalivehub.com|app-dev-bk.datalivehub.com|app-dev.datalivehub.com|app-staging-bk.datalivehub.com|app-staging.datalivehub.com|app.datalivehub.com|b1b-bk.datalivehub.com|b1b-demo-bk.datalivehub.com|b1b-demo.datalivehub.com|b1b-dev-bk.datalivehub.com|b1b-dev.datalivehub.com|b1b-staging-bk.datalivehub.com|b1b-staging.datalivehub.com|b1b.datalivehub.com|datalivehub.com|id-bk.datalivehub.com|id.datalivehub.com|move-bk.datalivehub.com|move-demo-bk.datalivehub.com|move-demo.datalivehub.com|move.datalivehub.com|sure.datalivehub.com|tfk-bk.datalivehub.com|tfk-demo-bk.datalivehub.com|tfk-demo.datalivehub.com|tfk-dev-bk.datalivehub.com|tfk-dev.datalivehub.com|tfk-staging-bk.datalivehub.com|tfk-staging.datalivehub.com|tfk.datalivehub.com|www.app.datalivehub.com","","false"
"54.217.117.65","*.sageone.com","","","","","*.sageone.com|*.eu.prod.sageone.com|*.na.sageone.com|*.eu.sageone.com|*.ca.prod.sageone.com|*.na.prod.sageone.com|*.uk.prod.sageone.com|*.ca.sageone.com|*.uk.sageone.com","","false"
"54.217.117.59","avanis.es","","","","","avanis.es|*.avanis.es|*.static.avanis.es|*.videos.avanis.es","","false"
"54.217.117.61","holmeslogs.prd.techmon.3stripes.net","adidas AG","DE","Herzogenaurach","Bavaria","holmeslogs.prd.techmon.3stripes.net","","false"
"54.217.117.56","*.orbyn.com","","","","","*.orbyn.com","","false"
"54.217.117.94","*.ripjar.net","","","","","*.ripjar.net|*.ripjar.com|*.labyrinth.ripjar.com","","false"
"54.217.117.73","*.rmq5.cloudamqp.com","","","","","*.in.rmq5.cloudamqp.com|*.rmq5.cloudamqp.com","","false"
"54.217.117.68","aws--i-0f9e8221360bba049--eu-west-1 VPN Certificate","mgmt-tf..f94h73","","","","","10.132.119.178","false"
"54.217.117.92","bugbounty.common.indasuite.io-base.com","","","","","bugbounty.common.indasuite.io-base.com","","false"
"54.217.117.75","54.217.117.75","Esagono","IT","Milano","Milano","","","true"
"54.217.117.83","*.ops.iec.ch","","","","","*.ops.iec.ch","","false"
"54.217.117.57","*.staging.idos.network","","","","","*.staging.idos.network|staging.idos.network","","false"
"54.217.117.103","al-shayji.com","","","","","al-shayji.com|*.al-shayji.com","","false"
"54.217.117.91","strikepay.co","","","","","strikepay.co|pay.strikepay.co|new.strikepay.co|test.strikepay.co|tip.strikepay.co|app.strikepay.co|*.strikepay.co|www.strikepay.co|give.strikepay.co","","false"
"54.217.117.129","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.117.105","*.sajil.org","","","","","*.sajil.org|sajil.org","","false"
"54.217.117.81","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.117.107","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.217.117.122","*.videoprotector.com","Morphean SA","CH","Fribourg","Fribourg","*.videoprotector.com|videoprotector.com","","false"
"54.217.117.119","plan-g.harpercollins.co.uk","HarperCollins Publishers Limited","GB","London","","plan-g.harpercollins.co.uk|plan-g-db-devdr.harpercollins.co.uk|plan-g-db.harpercollins.co.uk|plan-g-devdr.harpercollins.co.uk","","false"
"54.217.117.84","*.elmas.net","Namirial S.p.A.","IT","","Ancona","*.elmas.net|elmas.net","","false"
"54.217.117.155","dcqkk4fhkh4b48h4p84nd68b8p2fcpcc.bbc.co.uk","British Broadcasting Corporation","GB","London","","leg-a.duet.cloud.bbc.co.uk|leg-a.duet.tools.bbc.co.uk|leg-a.duet.api.bbci.co.uk|leg-a.duet.api.bbc.co.uk|leg-a.duet.api.bbc.com|leg-a.duet.md.bbc.co.uk","","false"
"54.217.117.163","dev.bridges.arup.com","","","","","dev.bridges.arup.com|api.dev.bridges.arup.com","","false"
"54.217.117.162","prd.paypo.online","","","","","prd.paypo.online|*.prd.paypo.online","","false"
"54.217.117.174","dev-eu.curate.skill.music.a2z.com","","","","","dev-eu.curate.skill.music.a2z.com","","false"
"54.217.117.166","www.nuovoistitutodesign.it","","","","","api.nuovoistitutodesign.it|checkout.nuovoistitutodesign.it|nuovoistitutodesign.it|online.nuovoistitutodesign.it|www.nuovoistitutodesign.it","","false"
"54.217.117.193","*.xcashng.com","","","","","*.xcashng.com","","false"
"54.217.117.176","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.217.117.185","kube-apiserver","","","","","16dee583e4b0dcee4790082f8dca1805.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-115-155.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.52.5.27|172.16.115.155","false"
"54.217.117.178","rest-client-mock-service.core-app-prod.cvent.cloud","","","","","rest-client-mock-service.core-app-prod.cvent.cloud|rest-client-mock-service-core-app-prod.eu-west-1.lb.core.cvent.org|rest-client-mock-service-core-app-prod.eu-west-1.lb.cvent.com|rest-client-mock-service.eu-west-1.core-app-prod.cvent.cloud|rest-client-mock-service-prod.eu-west-1.lb.cvent.com|rest-client-mock-service-prod.eu-west-1.lb.core.cvent.org|rest-client-mock-service.eu-west-1.private.core-app-prod.cvent.cloud","","false"
"54.217.117.214","sanad.gov.jo","","","","","sanad.gov.jo|*.sanad.gov.jo","","false"
"54.217.117.228","*.bl9a2esv6ibje.eu-west-1.cs.amazonlightsail.com","","","","","*.bl9a2esv6ibje.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.117.212","kqfd8kkm998n8h8g68d66npd62dd2kmb.bbc.co.uk","British Broadcasting Corporation","GB","London","","mir-writer.live.cloud.bbc.co.uk|mir-writer.live.tools.bbc.co.uk|mir-writer.live.api.bbci.co.uk|mir-writer.live.api.bbc.co.uk|mir-writer.live.api.bbc.com|mir-writer.live.md.bbc.co.uk","","false"
"54.217.117.231","dev-public-gateway.evetech.net","","","","","dev-public-gateway.evetech.net","","false"
"54.217.117.230","kube-apiserver","","","","","70703c8cf248dd158a9d52d79a6fa54f.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-102-176.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.36.95|10.0.102.176","false"
"54.217.117.239","*.socrates.support","","","","","*.socrates.support|*.socrates.online|*.socratesdev.co.uk|*.socrates.tools|*.socrates.site","","false"
"54.217.117.243","kube-apiserver","","","","","adaadece9fd913b5785aeb96ca170a97.sk1.eu-west-1.eks.amazonaws.com|ip-172-16-187-252.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.1.4.159|172.16.187.252","false"
"54.217.117.240","*.qoreid.com","","","","","*.qoreid.com","","false"
"54.217.117.246","nsi.activity.int.api.bbc.co.uk","BRITISH BROADCASTING CORPORATION","GB","London","London","nsi.activity.int.api.bbc.co.uk|nsi.activity.int.api.bbc.com|nsi.activity.test.api.bbc.com|nsi.activity.stage.api.bbc.com|nsi.activity.test.api.bbc.co.uk|nsi.activity.stage.api.bbc.co.uk","","false"
"54.217.117.253","*.rec.sps-solutions.fr","","","","","*.rec.sps-solutions.fr","","false"
"54.217.118.12","pp-developer.com","","","","","pp-developer.com|*.pp-developer.com","","false"
"54.217.118.20","*.returnado.com","","","","","*.returnado.com","","false"
"54.217.118.18","deascuola.it","","","","","deascuola.it|*.deascuola.it|*.staging.deascuola.it","","false"
"54.217.118.13","canary.tools","","","","","*.canary.tools|canary.tools","","false"
"54.217.118.25","*.eur.scada2.rme.amazon.dev","","","","","*.eur.scada2.rme.amazon.dev","","false"
"54.217.118.46","dcxinge.aws.pmicloud.biz","","","","","dcxinge.aws.pmicloud.biz|*.dcxinge.aws.pmicloud.biz","","false"
"54.217.118.22","dev-vpn.shgardi.app","","","","","dev-vpn.shgardi.app","","false"
"54.217.118.59","*.tactapp.com","Tact.ai Technologies, Inc.","US","SUNNYVALE","California","*.tactapp.com|tactapp.com","","false"
"54.217.118.62","*.c7.eu-west-1.airflow.amazonaws.com","","","","","*.c7.eu-west-1.airflow.amazonaws.com","","false"
"54.217.118.58","dub2.prod.fmfs.fargate.aws.a2z.com","","","","","dub2.prod.fmfs.fargate.aws.a2z.com","","false"
"54.217.118.72","maisonpink.me","","","","","maisonpink.me|www.maisonpink.me","","false"
"54.217.118.89","kube-apiserver","","","","","bc6dd895d8f0c12848c054e69fb20caf.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-166-109.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.149.224.176|172.16.166.109","false"
"54.217.118.82","*.maltairport.com","","","","","*.maltairport.com|maltairport.com","","false"
"54.217.118.81","www.dameveryday.com","","","","","dameveryday.com|www.dameveryday.com","","false"
"54.217.118.94","typhon.dtsys.io","","","","","typhon.dtsys.io","","false"
"54.217.118.90","*.elsevierapis.com","","","","","*.elsevierapis.com|*.research-apim.elsevier.systems|*.ssdrapim-cluster-prod.cortex.elsevier.systems","","false"
"54.217.118.100","noc.securetrading.net","","","","","noc.securetrading.net","","false"
"54.217.118.101","cardframeapi.test.tokenizer.storebox.com","","","","","cardframeapi.test.tokenizer.storebox.com","","false"
"54.217.118.140","*.tcavvqc70phns.eu-west-1.cs.amazonlightsail.com","","","","","*.tcavvqc70phns.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.118.98","ip-172-31-29-244","ip-172-31-29-244","US","","","","","true"
"54.217.118.84","www_kzitx_com","SomeOrganization","--","SomeCity","SomeState","","","true"
"54.217.118.145","sdk-testbed-data.eu-west-1.coherence.io","","","","","sdk-testbed-data.eu-west-1.coherence.io|*.sdk-testbed-data.eu-west-1.coherence.io","","false"
"54.217.118.142","kube-apiserver","","","","","28631d429d04037f9450d96d81f56f6d.sk1.eu-west-1.eks.amazonaws.com|ip-172-16-37-207.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.10.91|172.16.37.207","false"
"54.217.118.149","*.k8s-eu-west-1-pci-supporting.internal.pci-shared.sam-app.ro","","","","","*.k8s-eu-west-1-pci-supporting.internal.pci-shared.sam-app.ro|*.k8s-eu-west-1-pci.internal.pci.sam-app.ro|*.sam-app.ro","","false"
"54.217.118.107","*.mq.eu-west-1.amazonaws.com","","","","","*.mq.eu-west-1.amazonaws.com","","false"
"54.217.118.167","ip-172-26-0-6.eu-west-1.compute.internal","SomeOrganization","--","SomeCity","SomeState","","","true"
"54.217.118.188","*.sata.com","","","","","*.sata.com|sata.com","","false"
"54.217.118.207","*.jawwy.tv","","","","","*.jawwy.tv","","false"
"54.217.118.223","kube-apiserver","","","","","3c512532ba6b7f21544602bf04c34231.yl4.eu-west-1.eks.amazonaws.com|ip-10-0-55-149.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.1.35.94|10.0.55.149","false"
"54.217.118.228","newslab-protos.test.yle.fi","","","","","newslab-protos.test.yle.fi|newslab-protos-test.c1t.yle.fi","","false"
"54.217.118.235","geolube.com","","","","","geolube.com|*.geolube.com|geolube.it|*.geolube.it","","false"
"54.217.119.7","tokens.onlinetest.emspay.eu","","","","","tokens.onlinetest.emspay.eu","","false"
"54.217.119.6","*.qa.ring.com","Ring LLC","US","Hawthorne","California","*.qa.ring.com|qa.ring.com","","false"
"54.217.119.10","*.eu-west-1.ihmshephardnative.jihmcdo.com","","","","","*.eu-west-1.ihmshephardnative.jihmcdo.com","","false"
"54.217.119.14","oidc-adapter.tunnistaminen.qa.suomi.fi","","","","","oidc-adapter.tunnistaminen.qa.suomi.fi","","false"
"54.217.119.29","*.infohus.preprod.aws.scania.com","","","","","*.infohus.preprod.aws.scania.com","","false"
"54.217.119.30","chkmx-prd.eu-west-1.aws.pmicloud.biz","","","","","chkmx-prd.eu-west-1.aws.pmicloud.biz|*.chkmx-prd.eu-west-1.aws.pmicloud.biz","","false"
"54.217.119.34","toets.nl","","","","","toets.nl|*.toets.nl|*.new.toets.nl","","false"
"54.217.119.42","*.amazonappstream.com","","","","","*.amazonappstream.com|*.streaming.appstream.us-east-1.vpce.amazonaws.com|*.streaming.appstream.us-west-2.vpce.amazonaws.com|*.streaming.appstream.eu-west-1.vpce.amazonaws.com|*.streaming.appstream.ap-northeast-1.vpce.amazonaws.com|*.streaming.appstream.ap-southeast-1.vpce.amazonaws.com|*.streaming.appstream.ap-southeast-2.vpce.amazonaws.com|*.streaming.appstream.ap-northeast-2.vpce.amazonaws.com|*.streaming.appstream.eu-central-1.vpce.amazonaws.com|*.streaming.appstream.ap-south-1.vpce.amazonaws.com|*.streaming.appstream.us-east-2.vpce.amazonaws.com|*.streaming.appstream.us-west-1.vpce.amazonaws.com","","false"
"54.217.119.48","kube-apiserver","","","","","3a0dfaa566b8be64703270e6384cf41d.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-127-1.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.29.166.12|10.0.127.1","false"
"54.217.119.45","*.prod.ateam.acast.cloud","","","","","*.prod.ateam.acast.cloud","","false"
"54.217.119.49","spiceindiaonline.ie","","","","","spiceindiaonline.ie|www.spiceindiaonline.ie","","false"
"54.217.119.54","*.flashedgecdn.com","","","","","*.flashedgecdn.com|flashedgecdn.com","","false"
"54.217.119.58","*.roomsketcher.com","","","","","*.roomsketcher.com|*.order.roomsketcher.com","","false"
"54.217.119.65","kube-apiserver","","","","","1fab3d6bbaa8d7b65a326f4f90b954b3.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-44-212.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.22.21.208|10.0.44.212","false"
"54.217.119.66","strapi.staging.is","","","","","strapi.staging.is|*.staging.is","","false"
"54.217.119.72","*.esp-dev.pcdev.net","","","","","*.esp-dev.pcdev.net","","false"
"54.217.119.80","veup.com","","","","","*.veup.com|veup.com","","false"
"54.217.119.84","*.e0e0090ccc4a.recall.vectra.ai","","","","","*.e0e0090ccc4a.recall.vectra.ai","","false"
"54.217.119.91","test.tmsv8newdeploy.generix.biz","","","","","test.tmsv8newdeploy.generix.biz|*.test.tmsv8newdeploy.generix.biz","","false"
"54.217.119.102","kube-apiserver","","","","","9b52ea10c89db933c32e8adc703b3858.sk1.eu-west-1.eks.amazonaws.com|ip-172-16-97-250.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.20.22.86|172.16.97.250","false"
"54.217.119.106","dsa-prod.myoddcloud.com","","","","","dsa-prod.myoddcloud.com|*.dsa-prod.myoddcloud.com","","false"
"54.217.119.108","*.scil-ws.com","","","","","*.scil-ws.com","","false"
"54.217.119.111","*.papagei.com","","","","","*.papagei.com|*.trenkwalder-learning.com","","false"
"54.217.119.118","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.119.119","cluster-services.auto.axissecurity.com","","","","","","","false"
"54.217.119.126","*.prod-eu-west-1.prod.qudini.com","","","","","*.prod-eu-west-1.prod.qudini.com|*.prod.qudini.com|api.app.qudini.com|*.qudini.com","","false"
"54.217.119.131","scratchmobile.co.za","","","","","scratchmobile.co.za|www.scratchmobile.co.za","","false"
"54.217.119.133","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.119.135","eu.amp.cisco.com","Cisco Systems Inc.","US","San Jose","California","eu.amp.cisco.com|api.eu.amp.cisco.com|ioc.eu.amp.cisco.com|rff.eu.amp.cisco.com|apde.eu.amp.cisco.com|auth.eu.amp.cisco.com|docs.eu.amp.cisco.com|mgmt.eu.amp.cisco.com|crash.eu.amp.cisco.com|castle.eu.amp.cisco.com|export.eu.amp.cisco.com|intake.eu.amp.cisco.com|policy.eu.amp.cisco.com|submit.eu.amp.cisco.com|update.eu.amp.cisco.com|android.eu.amp.cisco.com|console.eu.amp.cisco.com|graphql.eu.amp.cisco.com|api-docs.eu.amp.cisco.com|cloud-sa.eu.amp.cisco.com|download.eu.amp.cisco.com|upgrades.eu.amp.cisco.com|clam-defs.eu.amp.cisco.com|cloud-sig.eu.amp.cisco.com|docs.auth.eu.amp.cisco.com|endpoints.eu.amp.cisco.com|enrolment.eu.amp.cisco.com|ioc-schema.eu.amp.cisco.com|tetra-defs.eu.amp.cisco.com|cloud-csmra.eu.amp.cisco.com|docs.castle.eu.amp.cisco.com|maintenance.eu.amp.cisco.com|pc-packages.eu.amp.cisco.com|cloud-ec-asn.eu.amp.cisco.com|cloud-ec-est.eu.amp.cisco.com|cloud-pc-asn.eu.amp.cisco.com|cloud-pc-est.eu.amp.cisco.com|cloud-esa-asn.eu.amp.cisco.com|cloud-esa-est.eu.amp.cisco.com|cloud-ios-asn.eu.amp.cisco.com|cloud-ios-est.eu.amp.cisco.com|cloud-isr-asn.eu.amp.cisco.com|cloud-isr-est.eu.amp.cisco.com|cloud-sig-asn.eu.amp.cisco.com|cloud-sig-est.eu.amp.cisco.com|cloud-wsa-asn.eu.amp.cisco.com|cloud-wsa-est.eu.amp.cisco.com|api-visibility.eu.amp.cisco.com|cloud-ngfw-asn.eu.amp.cisco.com|cloud-ngfw-est.eu.amp.cisco.com|support-portal.eu.amp.cisco.com|export-streaming.eu.amp.cisco.com|cloud-android-asn.eu.amp.cisco.com|custom-signatures.eu.amp.cisco.com|docs.order-intake.eu.amp.cisco.com","","false"
"54.217.119.137","abhipay.com.pk","","","","","abhipay.com.pk|*.abhipay.com.pk","","false"
"54.217.119.139","*.lh.test.mo.outsystemscloudrd.net","","","","","*.lh.test.mo.outsystemscloudrd.net","","false"
"54.217.119.153","*.hfs2.dss.husqvarnagroup.net","","","","","*.hfs2.dss.husqvarnagroup.net","","false"
"54.217.119.152","*.kinectenergy.com","","","","","*.kinectenergy.com","","false"
"54.217.119.162","pre.webapps.mailcomms.net","","","","","pre.webapps.mailcomms.net","","false"
"54.217.119.173","api.battleo.marinosoft.com","","","","","api.battleo.marinosoft.com|admin.battleo.marinosoft.com","","false"
"54.217.119.191","kube-apiserver","","","","","ee185cc37d1f7658d909ebe6f54fd083.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-98-68.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|40.0.2.226|10.0.98.68","false"
"54.217.119.189","*.krypton.sama.com","","","","","*.krypton.sama.com|*.sama.com|*.samasource.com|*.krypton.samasource.com|*.samasource.org|*.prototype.app.sama.com","","false"
"54.217.119.198","*.mckinseywave.com","","","","","*.mckinseywave.com","","false"
"54.217.119.196","bimontaxpay.payroller.no.hrm.visma.net","","","","","bimontaxpay.payroller.no.hrm.visma.net","","false"
"54.217.119.208","feed.entertainment.tv.theplatform.eu","Comcast Cable Communications Management LLC","US","Philadelphia","Pennsylvania","feed.entertainment.tv.theplatform.eu|feed.entertainment.tv.bravo.k8s.aie.theplatform.com|feed.entertainment.tv.bravo.k8s.ade.theplatform.com|feed.entertainment.tv.aie.theplatform.com|feed.entertainment.tv.ade.theplatform.com|phl3.feed.entertainment.tv.theplatform.eu|lon3.feed.entertainment.tv.theplatform.eu|bskyb.feed.entertainment.tv.theplatform.eu|vp.feed.entertainment.tv.theplatform.eu|bt.feed.entertainment.tv.theplatform.eu","","false"
"54.217.119.209","vareruatup.rema.no","REMA 1000 NORGE AS","NO","","Oslo","vareruatup.rema.no|www.vareruatup.rema.no","","false"
"54.217.119.224","*.eu-west-1.awsapprunner.com","","","","","*.eu-west-1.awsapprunner.com","","false"
"54.217.119.223","varden.se","","","","","varden.se|*.xn--vrden-mra.se|xn--vrden-mra.se|*.varden.se","","false"
"54.217.119.233","kube-apiserver","","","","","0c1e5c5b291bbafc51715739e707045b.sk1.eu-west-1.eks.amazonaws.com|ip-172-16-39-3.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.153.1|172.16.39.3","false"
"54.217.119.244","kube-apiserver","","","","","b65892a5d3e6b50151c31c022a03e09b.sk1.eu-west-1.eks.amazonaws.com|ip-172-16-54-195.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.235.12.48|172.16.54.195","false"
"54.217.119.246","kube-apiserver","","","","","3e4650e81576e266b698aba28b03ad3e.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-99-164.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|100.69.82.66|10.0.99.164","false"
"54.217.120.0","*.eu-west-1.awsapprunner.com","","","","","*.eu-west-1.awsapprunner.com","","false"
"54.217.120.12","mautic.beta.askastrology.com","","","","","mautic.beta.askastrology.com","","false"
"54.217.120.7","gai-colleague-app.com","","","","","gai-colleague-app.com|*.gai-colleague-app.com","","false"
"54.217.120.20","*.finstaging.rfh.private","","","","","*.vbaprd.vba.nl|*.finstaging.rfh.private","","false"
"54.217.120.10","tv47.remco.co.ke","","","","","tv47.remco.co.ke","","false"
"54.217.120.28","*.n2g-iona-staging.net","","","","","*.n2g-iona-staging.net","","false"
"54.217.120.36","traduora-prd.stratio.info","","","","","traduora-prd.stratio.info","","false"
"54.217.120.22","lbes.hofmann.es","","","","","lbes.hofmann.es|www.clubhofmann.com|lbf.hofmann.es|lbps.hofmann.es|lbe.hofmann.es|album.hofmann.es|ec.hofmann.es|lbp.hofmann.es","","false"
"54.217.120.40","*.fit5.leap.dyson.cloud","","","","","*.fit5.leap.dyson.cloud|ca.fit5.leap.dyson.cloud|ie.fit5.leap.dyson.cloud|uk.fit5.leap.dyson.cloud|us.fit5.leap.dyson.cloud","","false"
"54.217.120.45","kubecost.eu-west-1.test.buy.tradeshift.net","","","","","kubecost.eu-west-1.test.buy.tradeshift.net","","false"
"54.217.120.48","*.adobe-campaign.com","Adobe Inc.","US","San Jose","California","*.adobe-campaign.com","","false"
"54.217.120.58","*.luckiest-staging.ft-crm.com","","","","","*.luckiest-staging.ft-crm.com|luckiest-staging.ft-crm.com","","false"
"54.217.120.62","service.pmpay.it","","","","","service.pmpay.it|www.service.pmpay.it","","false"
"54.217.120.57","www-ppr.cts-eoi.org","Axway Software SA","FR","Puteaux","","www-ppr.cts-eoi.org|visibility-ppr.cts-eoi.org|sso-ppr.cts-eoi.org|int-ppr.cts-eoi.org","","false"
"54.217.120.67","magazine.culturius.com","","","","","magazine.culturius.com|www.magazine.culturius.com","","false"
"54.217.120.69","*.oq53q1k4e7fsm.eu-west-1.cs.amazonlightsail.com","","","","","*.oq53q1k4e7fsm.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.120.71","formentor.dgt.es","","","","","formentor.dgt.es","","false"
"54.217.120.84","kube-apiserver","","","","","9c29c6f3b6094f78dc44a8fc2938c717.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-59-162.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|100.120.2.77|10.0.59.162","false"
"54.217.120.83","*.bitterworld.io","","","","","*.bitterworld.io|bitterworld.io","","false"
"54.217.120.85","*.bfb247wallet.com","","","","","*.bfb247wallet.com|bfb247wallet.com","","false"
"54.217.120.108","*.res-data-hub.prod.ep.shell.com","","","","","*.res-data-hub.prod.ep.shell.com","","false"
"54.217.120.105","[CN]","[CN]","US","","","","","true"
